2023-01-16 10:58:57,004 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\com.google.guava_30.1.0.v20221112-0806.jar
2023-01-16 10:58:57,004 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_1.7.36 [433])
2023-01-16 10:58:57,005 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\slf4j.api_1.7.36.jar
2023-01-16 10:58:57,005 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [18])
2023-01-16 10:58:57,007 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\javax.inject_1.0.0.v20220405-0441.jar
2023-01-16 10:58:57,007 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20221112-0806 [16])
2023-01-16 10:58:57,009 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\User\.p2\pool\plugins\javax.annotation_1.3.5.v20221112-0806.jar
2023-01-16 10:58:57,015 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\User\AppData\Local\Temp\m2e-archetypeGenerator10176796324016431959":
2023-01-16 10:58:57,016 [Worker-1: Launching mavenrun-7d7b3b16-84c9-4b92-be18-3047d3b5caa0] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=me -DartifactId=you -Dversion=0.0.1-SNAPSHOT -Dpackage=me.you -DoutputDirectory=C:\Users\User\eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-01-16 10:59:47,897 [Worker-2: Launching mavenrun-2f779d02-d1c1-4de2-9cdd-1bf123753639] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\User\AppData\Local\Temp\m2e-archetypeGenerator9719558179402318136":
2023-01-16 10:59:47,898 [Worker-2: Launching mavenrun-2f779d02-d1c1-4de2-9cdd-1bf123753639] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=me -DartifactId=we -Dversion=0.0.1-SNAPSHOT -Dpackage=me.we -DoutputDirectory=C:\Users\User\eclipse-workspace -Dstyle.color=always -U archetype:generate
2023-01-16 11:01:35,321 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2023-01-16 11:01:35,850 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.pom
2023-01-16 11:01:36,180 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2023-01-16 11:01:36,511 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/4/maven-archetype-bundles-4.pom
2023-01-16 11:01:36,807 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2023-01-16 11:01:37,157 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetype/maven-archetype/2.0-alpha-5/maven-archetype-2.0-alpha-5.pom
2023-01-16 11:01:37,452 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2023-01-16 11:01:37,856 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/16/maven-parent-16.pom
2023-01-16 11:01:38,168 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/7/apache-7.pom
2023-01-16 11:01:38,510 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/7/apache-7.pom
2023-01-16 11:01:38,850 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.1/maven-archetype-quickstart-1.1.jar
